LocationID,ARPLatitude,ARPLongitude
'98MI,42-09-48.0000N,083-20-43.0000W
'MI12,41-54-19.9800N,083-37-55.2400W
'Y65,45-24-30.0420N,084-36-00.1280W
'Y88,44-36-20.5349N,085-45-24.4444W
'Y70,42-56-16.5403N,085-03-38.0629W
'MI92,45-55-57.8300N,088-05-53.4700W
'IMT,45-49-06.1000N,088-06-52.4000W
'Y73,46-04-43.5500N,088-38-07.7700W
'IWD,46-31-38.9000N,090-07-53.0000W
'MI16,46-28-52.0000N,090-06-19.0000W
'M61,46-20-42.7870N,087-47-18.4850W
'MI04,43-18-32.5813N,084-38-38.3769W
'06MI,42-15-04.0000N,084-23-29.0000W
'JXN,42-15-37.5000N,084-27-37.6000W
'5MI7,42-21-39.8500N,084-25-29.3500W
'08C,42-56-12.2015N,085-48-20.7095W
'5MI5,42-18-30.4038N,085-33-38.0597W
'9MI9,42-17-13.1600N,085-34-50.0200W
'66MI,42-13-42.1560N,085-29-04.0020W
'AZO,42-14-03.8000N,085-33-05.6000W
'4N0,42-17-20.1350N,085-45-00.0380W
'Y89,44-43-30.6600N,085-12-11.2500W
'24M,43-14-41.0870N,085-42-42.1520W
'15W,42-53-39.9000N,084-23-32.0000W
'07MI,43-51-51.0810N,085-01-26.1080W
'Y91,44-19-13.0360N,085-10-16.1560W
'3MI0,43-56-13.0730N,085-01-19.1120W
'D15,43-38-40.1020N,084-58-55.0860W
'13C,43-27-08.1000N,085-15-52.7000W
'DUH,41-44-09.1500N,083-39-20.7500W
'LAN,42-46-43.1000N,084-35-10.3000W
'MI34,42-42-10.1260N,084-33-10.9230W
'65MI,42-40-50.0000N,084-31-36.0000W
'09MI,42-42-29.1260N,084-33-38.9240W
'08MI,42-44-04.0000N,084-32-09.0000W
'D95,43-03-59.3000N,083-16-17.6000W
'4MI2,43-03-49.2600N,083-19-15.7200W
'MI31,42-06-05.5200N,085-50-16.2600W
'8M8,44-48-23.5000N,084-16-34.3000W
'7MI,43-20-30.2750N,082-32-53.8250W
'3L7,44-44-18.0440N,083-22-46.8920W
'9G2,42-48-27.4000N,083-46-08.3000W
'MI35,42-04-40.1630N,084-49-44.8840W
'2MI2,42-23-32.0000N,083-24-18.0000W
'6MI9,44-24-55.0590N,083-55-44.9710W
'24C,42-57-14.1120N,085-20-38.0610W
'26MI,42-55-26.1120N,085-22-41.0630W
'LDM,43-57-45.1000N,086-24-28.5000W
'3MI4,43-57-28.0000N,086-25-42.0000W
'95MI,44-05-13.2930N,085-43-50.6695W
'5Y4,44-39-36.0530N,084-14-15.0430W
'MCD,45-51-53.9400N,084-38-13.5400W
'MI70,42-04-16.1530N,083-53-00.7890W
'D90,44-55-30.0230N,085-04-00.1880W
'75G,42-11-42.3500N,084-01-51.1000W
'MBL,44-16-20.9000N,086-14-48.8000W
'ISQ,45-58-28.7000N,086-10-18.6000W
'67MI,41-59-52.3500N,085-51-12.5400W
'20MI,42-42-53.8400N,082-35-11.0900W
'59MI,42-41-30.1100N,082-33-26.6700W
'76G,42-43-16.9650N,082-35-46.5150W
'MI37,42-45-20.1170N,082-33-29.6890W
'77G,43-18-42.6000N,083-05-27.3000W
'SAW,46-21-13.1000N,087-23-43.3000W
'1MI9,46-28-19.7700N,087-21-00.5000W
'RMY,42-15-04.2954N,084-57-19.5995W
'MI38,42-36-08.1280N,084-25-34.9030W
'TEW,42-33-56.8000N,084-25-23.5000W
'29MI,42-36-00.1290N,084-26-59.9050W
'1MI1,46-42-09.7790N,088-59-50.4970W
'8MI3,42-11-50.1600N,085-48-22.2700W
'60MI,42-02-29.1500N,083-34-00.7600W
'MI71,43-38-40.0240N,086-27-10.2790W
'0C5,43-34-37.2400N,085-17-02.4000W
'2MI9,43-37-27.0950N,085-19-04.1360W
'27C,43-37-48.1667N,085-15-41.3617W
'MNM,45-07-36.0770N,087-38-18.7546W
'91MI,42-44-56.0000N,085-28-37.0000W
'IKW,43-39-46.5000N,084-15-40.7000W
'MI09,42-03-00.1550N,083-44-24.7810W
'1MI6,42-05-16.5300N,083-45-55.8700W
'9MI5,43-14-16.0890N,083-31-27.8350W
'6MI1,43-15-47.0880N,083-33-49.8420W
'51M,44-40-29.4000N,084-07-19.3500W
'TTF,41-56-23.6000N,083-26-04.8000W
'MI54,41-47-37.0000N,083-32-17.0000W
'58MI,41-55-26.8100N,083-23-20.1900W
'6Y0,44-27-45.0430N,084-59-45.1480W
'MTC,42-36-50.0170N,082-50-12.8750W
'MI44,43-40-20.1040N,084-44-12.0480W
'MOP,43-37-17.9000N,084-44-14.3000W
'44MI,42-46-25.1240N,084-53-59.9750W
'5Y7,46-21-14.8200N,086-37-15.5650W
'MI42,43-15-18.0520N,086-14-18.2120W
'MI17,43-13-25.9300N,086-14-31.3500W
'36MI,43-12-23.3800N,086-12-25.9100W
'MKG,43-10-03.6182N,086-14-07.5794W
'8MI6,43-14-19.6700N,086-12-12.9400W
'3NP,42-10-15.6137N,084-15-33.5114W
'6H4,42-09-20.7500N,084-20-03.5500W
'26W,42-12-35.0000N,084-13-54.0000W
'61MI,42-40-54.1100N,082-44-56.7000W
'Y47,42-30-11.2210N,083-37-25.3800W
'ERY,46-18-39.6000N,085-27-25.8000W
'MI53,42-00-33.1610N,083-15-29.7460W
'9MI2,41-59-16.2600N,083-18-27.4500W
'MI22,41-52-25.1680N,086-12-10.0370W
'3TR,41-50-09.2000N,086-13-30.6000W
'31MI,41-46-47.1720N,086-10-38.0230W
'MI86,43-20-33.0000N,086-11-13.0000W
'3MI2,45-23-56.9800N,085-49-48.2900W
'5D5,45-09-51.7646N,085-34-31.7969W
'9MI7,42-29-24.1230N,083-27-54.7670W
'6MI4,42-27-00.1250N,083-28-11.7670W
'7MI0,42-30-50.1210N,083-29-21.7710W
'63MI,42-29-10.4000N,083-31-12.2600W
'3MI3,42-26-24.8000N,083-30-57.1000W
'5N7,43-05-49.8860N,086-05-40.6270W
'33C,43-04-56.0700N,086-05-41.1800W
'0MI1,42-44-56.6500N,083-07-13.4700W
'52MI,42-43-17.9600N,083-10-53.7100W
'7MI6,43-06-37.0960N,084-07-34.9000W
'1MI3,45-11-45.0440N,084-19-18.0540W
'Y96,45-22-15.0430N,084-13-30.0520W
'11J,42-25-30.0000N,084-34-40.9000W
'OGM,46-50-43.7000N,089-22-01.5000W
'21MI,42-34-20.1190N,083-23-27.7680W
'7MI1,42-34-20.1180N,083-23-39.7690W
'MI45,42-48-29.1030N,083-27-06.7970W
'3MI7,42-49-45.1050N,083-22-06.7920W
'OSC,44-27-05.5000N,083-23-39.0000W
'RNP,42-59-34.6648N,084-08-18.5461W
'37MI,42-51-10.1070N,083-13-39.7820W
'2H4,42-21-55.5500N,085-33-20.4900W
'MI26,42-33-04.1200N,084-05-53.8400W
'2C5,42-15-10.7450N,085-51-05.9550W
'PLN,45-34-15.3000N,084-47-48.2000W
'MI47,42-48-30.1150N,084-11-24.8810W
'4MI1,41-49-50.1720N,083-41-14.7750W
'88G,41-55-11.1660N,083-44-05.7790W
'MI48,41-50-00.1720N,083-40-59.7750W
'7MI5,41-53-15.1680N,083-40-35.7750W
'52I,43-50-48.8000N,084-00-41.0000W
'61D,42-28-04.0553N,085-38-52.9659W
'1D2,42-20-53.3525N,083-27-22.8255W
'MI79,42-20-53.0000N,083-27-14.0000W
'51MI,42-36-58.1170N,083-21-21.7710W
'PTK,42-39-56.2903N,083-25-13.8203W
'83MI,42-36-43.6000N,083-16-33.1000W
'29C,44-02-48.4000N,082-54-51.9000W
'73MI,42-59-12.6000N,082-25-45.0000W
'PHN,42-54-39.5000N,082-31-43.9000W
'49MI,45-09-38.4600N,083-44-27.4200W
'M86,42-28-15.1090N,086-07-38.1070W
'3MI9,45-54-14.0000N,086-58-13.0000W
'57D,42-44-12.3056N,082-53-19.8152W
'RCT,43-54-00.0590N,085-31-00.1820W
'33MI,43-52-43.0900N,085-31-11.4500W
'MI33,42-47-30.6850N,082-39-20.6950W
'MI99,42-48-02.5800N,082-39-33.7600W
'75MI,42-58-17.0000N,082-50-52.0000W
'5MI9,42-39-37.1170N,083-09-19.7570W
'MI06,46-03-07.3900N,087-15-29.5400W
'35C,43-07-42.1010N,085-30-19.1060W
'PZQ,45-24-25.5000N,083-48-46.3000W
'MI57,42-47-35.0000N,083-01-34.0000W
'4MI0,42-50-17.1070N,082-58-07.7510W
'D98,42-47-46.8030N,082-58-27.3360W
'3RC,44-28-24.2784N,084-34-00.5540W
'32MI,42-30-54.2700N,083-11-39.0400W
'4MI5,43-00-25.1000N,082-36-04.7100W
'MBS,43-31-58.5000N,084-04-46.7000W
'HYX,43-26-00.1000N,083-51-44.3000W
'10MI,43-25-32.8500N,083-56-22.4600W
'68MI,42-08-47.0000N,083-47-31.0000W
'96G,43-22-32.6000N,082-49-07.8000W
'Y83,43-27-20.2600N,082-50-30.4200W
'CIU,46-15-02.7000N,084-28-20.6000W
'ANJ,46-28-45.2000N,084-22-06.2000W
'7MI2,41-53-27.0000N,086-35-18.1000W
'MI89,42-08-55.1540N,085-39-10.0060W
'P97,42-07-25.5000N,085-42-37.0000W
'4MI4,42-10-41.1500N,085-40-15.0120W
'98G,43-43-46.2332N,083-27-49.0208W
'MI13,43-09-42.0000N,085-03-42.0000W
'6Y9,46-30-31.1500N,088-42-21.0500W
'11G,42-55-16.1070N,082-35-07.7090W
'LWA,42-21-04.3000N,086-15-20.3000W
'MI46,42-29-14.1210N,083-39-06.7820W
'78MI,42-02-26.1580N,083-18-12.7490W
'3MI8,42-28-50.1270N,083-14-51.7460W
'5MI6,42-27-38.1280N,083-13-02.0000W
'8D4,43-07-38.7752N,085-40-44.8665W
'34MI,43-06-01.0620N,086-13-24.1950W
'5Y5,42-47-52.0000N,082-32-11.3000W
'6Y6,44-22-04.8125N,084-24-07.7600W
'83D,45-53-29.2000N,084-44-17.3000W
'MI28,42-54-25.1150N,084-28-19.9250W
'97G,43-00-00.1150N,084-35-44.9530W
'82MI,43-06-45.1100N,084-31-14.9590W
'3S5,43-02-09.1060N,084-26-01.9320W
'39T,43-03-53.1100N,084-29-20.9460W
'2MI4,43-24-20.1080N,084-34-17.0070W
'MI41,42-49-54.1130N,082-32-04.6940W
'38C,43-35-54.5000N,085-29-32.9000W
'8MI7,46-09-42.8620N,086-29-03.5490W
'IRS,41-48-47.8354N,085-26-20.2586W
'C43,42-46-12.1150N,084-57-53.8470W
'MI58,42-45-16.1240N,085-01-42.9910W
'05MI,42-14-11.0000N,083-16-35.0000W
'93MI,42-00-06.2400N,083-56-16.8300W
'34G,41-58-30.1620N,083-55-30.7890W
'3TE,42-01-30.3713N,083-56-21.4855W
'22T,42-02-01.8551N,083-52-42.0727W
'2T7,42-01-09.2400N,083-50-55.1400W
'23MI,44-34-25.0040N,085-53-20.2930W
'7Y2,44-31-04.0606N,085-58-14.0442W
'4MI6,41-51-28.1530N,086-36-52.0820W
'HAI,41-57-35.1000N,085-35-35.0000W
'Y30,45-31-52.0390N,084-33-25.1340W
'TVC,44-44-29.7000N,085-34-54.4000W
'4M0,44-41-46.1500N,085-54-50.5750W
'22MI,44-45-33.9500N,085-38-40.3300W
'Y04,44-54-44.9930N,085-48-50.3100W
'MI94,44-44-40.2500N,085-45-00.4000W
'0MI8,42-06-57.5100N,083-12-52.8100W
'VLL,42-32-34.6000N,083-10-40.4000W
'MI90,41-47-25.1770N,085-50-19.9880W
'9MI8,42-39-39.1170N,082-59-46.7380W
'64MI,42-39-53.0000N,083-00-44.0000W
'7MI8,43-20-21.0000N,083-28-34.0000W
'27MI,43-22-22.0830N,083-29-11.8370W
'2MI8,43-20-36.0840N,083-32-06.8420W
'35MI,42-38-02.1280N,084-59-08.9780W
'7MI3,42-07-00.1650N,085-30-59.9870W
'72MI,46-17-10.4000N,089-16-41.1000W
'MI87,42-11-05.4100N,086-15-01.9600W
'40C,42-12-00.1370N,086-15-00.0800W
'41C,42-41-30.1140N,085-38-45.0790W
'46MI,42-32-46.0000N,084-07-40.0000W
'D11,43-43-12.0970N,085-00-10.0960W
'MI59,42-36-03.7200N,083-23-39.0000W
'89MI,44-17-28.0000N,084-10-32.0000W
'Y31,44-14-41.3260N,084-10-47.3135W
'3F5,42-54-38.6000N,084-40-30.0000W
'42C,43-33-35.4500N,085-46-26.9500W
'MI29,42-22-35.1290N,083-47-33.7920W
'89Y,42-44-01.9000N,084-19-19.6000W
'86MI,42-09-10.1470N,083-34-02.7720W
'53W,43-33-16.1000N,084-58-42.8000W
'MI61,42-12-33.8700N,083-08-38.7200W
'48G,43-06-12.4000N,082-53-24.8000W
'4Y8,43-12-08.0800N,082-45-14.0000W
'D20,43-06-45.0940N,082-47-14.7460W
'9MI0,42-15-52.1370N,083-39-14.7800W
'6MI3,42-45-47.0920N,085-58-58.1340W
'85MI,42-55-56.4000N,086-00-49.8000W
'6MI7,42-48-22.0900N,085-56-03.1300W
'Z98,42-49-02.0920N,085-55-41.1320W
'MY30,47-14-24.8790N,096-31-32.2500W
'7MN7,47-17-54.1600N,096-31-50.4200W
'MN01,47-16-59.8850N,096-37-01.2600W
'D00,47-15-37.6830N,096-24-00.9500W
'MY35,44-55-51.9800N,092-48-45.0800W
'AIT,46-32-54.4630N,093-40-35.8758W
'14MN,46-31-46.4700N,093-41-59.3400W
'1MN2,46-56-18.0000N,094-45-25.3200W
'AEL,43-40-52.7313N,093-22-05.3341W
'30MN,43-39-09.7100N,093-22-17.7100W
'AXN,45-51-58.7000N,095-23-40.8000W
'MY91,45-52-27.4200N,095-22-27.7100W
'4MN7,43-50-37.8460N,094-17-08.8690W
'2MY2,43-54-26.7000N,094-16-28.8000W
'MN06,48-02-59.9090N,096-47-01.2360W
'3MN0,45-17-32.0000N,094-05-41.0000W
'MN07,45-11-01.6600N,093-22-13.6500W
'MN09,44-43-19.8720N,093-16-00.7980W
'AQP,45-13-39.0063N,096-00-16.3059W
'7MN6,48-20-33.9240N,096-52-51.2290W
'13MN,46-06-02.8570N,095-49-53.1800W
'67MN,45-12-06.8680N,094-48-04.0100W
'05MN,47-31-03.0000N,092-13-49.0000W
'AUM,43-39-45.5000N,092-55-58.5000W
'MN34,43-40-30.9900N,092-58-36.6492W
'7Y3,46-49-36.8530N,094-30-25.9930W
'7Y4,47-31-26.5125N,095-21-49.3650W
'5MN2,47-23-44.8450N,095-22-03.0660W
'94MN,46-34-35.8570N,096-30-43.2540W
'9MN3,46-39-54.8560N,096-26-28.2460W
'9MN5,46-42-42.8530N,096-21-05.2370W
'68MN,46-40-16.8560N,096-27-03.2480W
'4MN2,46-39-49.8510N,096-14-30.3260W
'00MN,46-17-59.8570N,095-42-01.1670W
'BDE,48-43-42.4000N,094-36-43.9000W
'MY49,47-47-14.7390N,093-03-37.6480W
'MN79,45-25-52.8770N,093-51-27.9110W
'7Y7,44-39-35.0000N,093-46-43.5850W
'37MN,44-34-55.8680N,093-48-05.8650W
'BJI,47-30-38.6000N,094-56-05.0000W
'38MN,47-24-39.8310N,094-46-20.9790W
'MY54,47-26-17.8290N,094-48-43.9840W
'MN05,47-35-49.8310N,094-50-48.9710W
'MN13,47-29-45.8260N,094-57-10.0110W
'96M,47-29-58.8260N,094-56-43.0080W
'98MN,47-17-47.1200N,094-53-05.0300W
'MN84,45-18-51.0000N,095-36-50.0000W
'BBB,45-19-54.9000N,095-39-02.1000W
'MN11,45-17-59.8560N,095-32-42.1160W
'7Y9,48-12-01.8564N,093-45-44.5548W
'0MN9,45-18-47.7230N,093-43-03.3830W
'FOZ,47-47-02.1625N,093-39-03.5773W
'1MN3,47-44-49.7400N,093-38-48.1500W
'40MN,43-51-59.8450N,095-00-50.9620W
'7MN9,44-51-24.8720N,093-18-35.8090W
'SBU,43-35-43.3000N,094-05-34.3000W
'2MN4,43-35-54.4200N,094-15-10.4400W
'MN14,43-38-01.3380N,094-06-00.3550W
'9Y0,47-33-29.5944N,093-52-11.8359W
'MN18,46-10-41.3720N,094-05-18.9660W
'BRD,46-24-15.2000N,094-08-01.7000W
'MN17,46-16-19.8800N,094-14-21.9900W
'69MN,46-16-39.8540N,096-25-46.2480W
'8MN3,46-35-45.0000N,094-13-12.0000W
'6D1,45-29-49.3750N,095-06-15.1550W
'55MN,45-51-47.0700N,094-08-02.1180W
'CFE,45-09-31.8000N,093-50-35.9000W
'CHU,43-35-46.8910N,091-30-14.2070W
'2MY3,45-33-55.6200N,093-13-52.9000W
'CBG,45-33-26.9795N,093-15-51.0610W
'9MN1,45-36-41.8640N,093-11-50.8040W
'RYM,46-05-23.9220N,094-21-35.5100W
'CNB,44-43-46.2000N,096-15-57.7000W
'91MN,44-42-26.6500N,096-16-44.3600W
'70MN,45-21-06.8720N,093-14-45.8200W
'MN20,44-54-37.8630N,094-34-16.9640W
'MY80,43-31-19.8410N,094-34-56.9210W
'MN21,44-49-59.8660N,093-32-00.8360W
'MN04,44-50-04.5400N,093-42-00.6800W
'2C4,43-49-00.2000N,092-20-12.7000W
'08MN,47-40-09.7460N,093-03-16.0000W
'66MN,44-58-37.8515N,095-25-22.0650W
'8Y5,46-06-46.8700N,094-54-24.0830W
'8Y6,45-26-39.8760N,093-58-15.9300W
'2MY4,45-26-01.9300N,093-56-55.3700W
'5MN4,45-24-45.0750N,094-04-35.9420W
'COQ,46-42-04.0000N,092-30-12.8000W
'MY94,46-45-09.0000N,092-25-09.0000W
'MY52,44-43-06.8790N,093-02-38.7680W
'01MN,47-53-58.6960N,092-33-26.6020W
'1MN6,47-51-09.5400N,092-40-44.4600W
'CQM,47-49-19.5000N,092-41-25.9000W
'42MN,45-05-02.8690N,093-33-51.8500W
'MN28,44-58-58.8630N,094-44-52.9870W
'CDD,48-15-59.6580N,092-29-00.5680W
'CKN,47-50-29.9650N,096-37-17.2330W
'1MN7,46-28-55.2600N,093-56-34.8900W
'MY95,45-26-47.0000N,093-22-58.0000W
'M69,46-22-10.8500N,093-48-49.9200W
'5MN7,46-23-13.8620N,093-55-54.9370W
'8MN4,46-22-46.8530N,093-48-48.9150W
'25MN,46-25-50.0000N,093-49-59.0000W
'MN19,45-02-50.3600N,093-50-10.8800W
'51MN,46-27-03.4300N,095-50-53.7800W
'DTL,46-49-30.6000N,095-53-08.1000W
'7MY9,43-44-48.1800N,092-43-28.2000W
'TOB,44-01-04.7843N,092-49-53.8322W
'DLH,46-50-31.5000N,092-11-37.1000W
'9M0,47-00-53.7700N,092-10-05.6700W
'DYT,46-43-18.6990N,092-02-36.3800W
'MN48,46-47-50.7810N,092-05-09.6810W
'MN33,46-47-37.8600N,092-05-51.9100W
'MN35,46-53-59.7770N,092-09-43.6770W
'5MN8,45-43-09.8610N,096-18-37.2210W
'MN08,44-07-35.3800N,093-52-18.3300W
'MN81,47-59-19.9270N,097-01-52.2690W
'2MN0,48-04-55.6140N,097-00-58.4910W
'9Y2,46-23-01.8800N,094-22-25.0100W
'M16,46-23-52.3000N,094-22-15.6000W
'MN27,44-53-13.1400N,093-19-35.8100W
'Y63,45-59-05.3956N,095-59-30.6698W
'MN40,45-21-44.8740N,093-35-18.8610W
'MN15,44-37-24.0200N,093-24-07.3900W
'0MN7,47-53-56.8140N,091-52-22.7070W
'ELO,47-49-26.4471N,091-49-45.5541W
'75MN,44-11-11.8800N,093-42-50.8200W
'76MN,47-35-46.8640N,096-01-18.1420W
'MN42,47-39-30.8610N,095-56-46.1230W
'MY59,47-54-05.9000N,096-36-44.2260W
'45MN,47-55-33.9000N,096-36-51.2250W
'8MN1,47-58-00.0000N,096-38-24.7500W
'EVM,47-25-27.0000N,092-29-47.6000W
'MN29,47-23-38.6600N,092-29-17.3500W
'9Y5,47-27-34.7380N,092-28-35.6620W
'MN02,44-52-49.8660N,093-36-32.8490W
'MY37,43-58-51.8720N,092-14-47.5950W
'FRM,43-38-38.2000N,094-24-56.2000W
'MY96,44-25-00.0000N,093-19-51.0000W
'MN59,44-17-22.2100N,093-15-28.4200W
'FBL,44-19-44.2898N,093-18-47.0651W
'69MY,44-39-39.8770N,093-06-00.7740W
'MN45,44-33-57.8760N,093-07-55.7750W
'MN46,44-36-14.8780N,093-05-30.7710W
'MY97,44-35-52.8700N,093-07-36.7700W
'FFM,46-17-03.8000N,096-09-24.1000W
'D14,47-33-06.9000N,096-17-31.9000W
'MY82,45-12-46.8800N,093-04-28.7970W
'25D,45-14-54.8120N,092-59-39.5180W
'71MN,45-16-54.6000N,092-57-59.6000W
'FSE,47-35-34.1530N,095-46-24.5960W
'6MN5,45-12-27.8720N,094-09-44.9360W
'MY50,44-30-09.8830N,092-21-40.6540W
'24MN,44-00-14.8660N,094-10-40.8470W
'MN44,45-56-10.8590N,095-31-34.1540W
'7MN4,46-19-09.8540N,093-49-50.9180W
'MN50,48-22-12.8830N,095-48-25.0170W
'78MN,48-22-43.8840N,095-48-42.0160W
'77MN,48-22-16.8820N,095-47-17.0130W
'79MN,48-22-39.8810N,095-45-16.0050W
'GYL,44-45-21.6246N,094-04-53.2749W
'GHW,45-38-37.7885N,095-19-13.6161W
'2MN1,45-02-45.8510N,095-27-52.0770W
'MY42,47-51-49.8450N,095-31-37.0400W
'6MN7,44-24-03.7500N,092-41-15.3600W
'4MN5,45-33-01.8670N,096-27-05.2200W
'CKC,47-50-18.0000N,090-22-58.6000W
'0G5,47-49-22.2000N,090-24-26.3000W
'MN54,48-05-29.6010N,090-42-30.3900W
'5MN6,47-09-23.0000N,093-31-26.0000W
'GPZ,47-12-36.5000N,093-30-35.7000W
'9MN2,47-24-37.3800N,093-31-16.9260W
'GDB,44-45-08.8532N,095-33-19.9083W
'3G2,48-17-38.7000N,095-37-33.5000W
'MN00,46-57-37.8000N,094-25-30.0000W
'HCO,48-45-09.8330N,096-56-34.8110W
'26MN,47-19-47.8970N,096-47-01.2800W
'MN87,45-14-37.0000N,093-13-18.0000W
'4MN3,45-18-39.9770N,093-09-01.3090W
'6MN2,45-33-13.9500N,095-47-00.4300W
'MN55,44-42-18.8820N,092-48-42.7300W
'MN58,44-41-51.8820N,092-51-50.7390W
'49MN,44-40-18.8820N,092-49-34.7320W
'04Y,46-53-01.6000N,096-21-02.2000W
'MY99,46-51-26.8500N,096-14-06.7200W
'1D6,44-43-52.3350N,094-42-42.8350W
'05Y,46-18-13.8600N,095-26-22.1370W
'06Y,45-49-47.8580N,096-09-38.2120W
'MN60,45-45-47.8590N,096-12-56.2160W
'9MN0,47-25-05.7500N,092-49-39.6700W
'MN52,47-13-42.6000N,093-05-28.0000W
'HIB,47-23-11.7000N,092-50-20.3000W
'MY56,47-15-08.7700N,092-51-33.6980W
'5MN3,47-24-36.1900N,092-55-42.4100W
'07Y,46-57-21.2220N,093-35-50.7940W
'MN57,46-02-09.8600N,092-59-17.7100W
'04W,46-01-22.3252N,092-53-42.6279W
'33MN,45-59-19.8200N,092-54-05.7600W
'MY57,45-45-47.8740N,094-27-27.0120W
'HCD,44-51-35.6000N,094-22-57.0000W
'MN36,44-56-54.8600N,094-15-36.6100W
'MN62,44-50-59.8640N,094-21-00.9370W
'INL,48-33-56.1000N,093-24-07.8000W
'09I,48-36-21.0000N,093-22-15.0000W
'MN83,48-35-43.7800N,093-25-54.5390W
'MN96,48-36-09.4100N,093-23-22.8100W
'35MN,44-48-55.8790N,093-00-48.7690W
'09Y,44-49-39.2000N,093-00-31.4000W
'10MN,46-26-15.0000N,093-57-22.0000W
'MY72,46-09-34.8370N,093-27-40.8510W
'4MN4,44-27-20.8730N,096-13-50.1430W
'MJQ,43-39-00.5114N,094-59-11.6644W
'1MN9,43-37-29.3500N,095-00-14.2200W
'2MN2,46-56-25.3000N,093-17-52.5800W
'8MN8,47-00-45.8080N,093-23-37.7880W
'81MN,44-01-49.8450N,095-11-43.9750W
'0MN3,46-40-40.0000N,094-17-33.0000W
'MY62,46-39-54.8640N,094-20-35.9800W
'9MN6,44-38-36.3670N,093-41-58.8530W
'MN63,44-40-59.8660N,093-38-12.8460W
'23D,48-34-39.3650N,096-32-28.5650W
'04MN,47-59-08.8520N,094-41-12.9040W
'52MN,48-38-34.9250N,096-48-26.1960W
'27MN,48-44-14.9220N,096-39-16.1560W
'82MN,44-27-36.4000N,092-17-17.3300W
'MY29,46-47-48.8200N,096-05-58.6000W
'03MN,43-37-30.8580N,095-13-29.0000W
'MN12,47-11-56.0000N,094-45-08.0000W
'12Y,44-26-27.1971N,093-54-57.0502W
'MY26,44-27-11.7727N,093-54-56.3704W
'5MN5,45-26-10.8660N,092-50-05.7710W
'6MN4,45-23-49.8680N,092-49-53.7700W
'MY18,45-11-13.8780N,093-07-49.8030W
'8Y4,45-08-59.8780N,093-07-00.8000W
'MN24,45-08-59.8780N,093-07-00.8000W
'8MN5,45-12-29.8780N,093-08-00.8040W
'MN31,45-03-43.8640N,094-34-44.9730W
'LJF,45-05-49.7000N,094-30-26.1000W
'MN65,45-07-11.2000N,094-31-47.4000W
'LXL,45-56-57.9000N,094-20-49.4000W
'13Y,48-24-29.8000N,093-34-45.9300W
'MN23,48-27-13.0000N,093-36-04.0000W
'14Y,45-53-53.7000N,094-52-25.9000W
'XVG,46-59-23.7000N,094-12-13.1000W
'MY83,46-59-11.8390N,094-07-27.8910W
'MN66,45-03-47.3000N,093-39-08.4000W
'LYV,43-37-00.3693N,096-13-03.8510W
'MN90,43-40-22.2900N,096-12-35.6500W
'MN67,44-39-34.8660N,093-31-05.8300W
'53MN,43-32-45.3660N,093-01-35.9020W
'44MN,44-02-37.0000N,094-25-05.0000W
'DXX,44-59-11.1670N,096-10-40.2942W
'3N8,47-15-37.8186N,095-55-41.1126W
'MN25,47-18-41.6100N,095-58-27.0300W
'93MN,44-01-55.5707N,093-56-54.1303W
'3MN6,44-09-50.4000N,093-58-59.4000W
'MKT,44-13-22.0000N,093-55-09.5000W
'MN30,45-05-38.8710N,093-27-54.8370W
'20MN,45-08-02.6000N,093-28-53.9000W
'MGG,45-14-09.5740N,093-59-08.1200W
'MN69,45-00-09.8660N,093-40-18.8620W
'MN73,47-38-50.0000N,093-44-42.0000W
'MML,44-27-06.2000N,095-49-27.9000W
'MN71,44-52-29.8640N,093-53-30.8830W
'HZX,46-37-07.6700N,093-18-35.3200W
'MN61,46-43-00.8000N,093-12-36.8000W
'MN75,46-45-29.4100N,093-16-56.4100W
'6MN8,44-09-09.8670N,093-16-20.7680W
'4MN9,46-46-33.7800N,094-51-07.9800W
'5MN9,48-25-24.8990N,096-07-44.0740W
'18Y,45-46-20.8730N,093-37-55.8640W
'MN10,44-57-16.8750N,093-15-40.8080W
'LVN,44-37-40.3000N,093-13-41.1000W
'ANE,45-08-41.6000N,093-12-36.7000W
'25MY,44-57-24.4600N,093-15-43.2100W
'MIC,45-03-43.2000N,093-21-14.2000W
'9MN4,44-58-01.3750N,093-14-14.8060W
'FCM,44-49-39.0000N,093-27-30.9000W
'MSP,44-52-55.1000N,093-13-18.4000W
'31MN,44-59-59.8700N,093-25-10.8280W
'MY65,44-58-16.3400N,093-13-51.2800W
'MN74,43-49-49.8500N,093-50-25.8220W
'95MN,44-56-19.8680N,093-43-21.8670W
'2MN3,44-57-18.4500N,095-42-41.3100W
'MVE,44-58-09.1000N,095-42-37.4000W
'MN49,44-25-25.8670N,093-29-03.8150W
'MN93,45-18-07.3660N,093-46-05.4400W
'MN77,46-55-24.8650N,096-42-56.2810W
'JKJ,46-50-21.4000N,096-39-50.5000W
'3MN2,46-26-26.6060N,092-46-31.6190W
'MZH,46-25-07.0000N,092-48-17.2000W
'MN43,45-52-27.8510N,093-17-23.8050W
'JMR,45-53-21.2000N,093-16-16.2000W
'MOX,45-33-57.4855N,095-58-01.8728W
'56MN,44-38-43.8590N,094-57-40.9850W
'18MN,46-14-13.8760N,094-35-35.0470W
'22Y,46-19-24.8730N,094-38-19.0490W
'MN80,44-54-51.7250N,093-41-18.7210W
